X a:y(Bogie1.Bogie) - Acceleration of point (1.2 -1 1.1) of body Bogie1.Bogie relative to Base0  SC Base0  projection Y, a:z(Bogie1.Bogie) - Acceleration of point (1.2 -1 1.1) of body Bogie1.Bogie relative to Base0  SC Base0  projection Z,
117.565,5.2695265,13.267933
117.57,2.0263638,8.0433102
117.575,-0.78878766,2.7491016
117.58,-2.1800706,-2.2639604
117.585,-2.8108959,-6.4695702
117.59,-3.3552356,-9.923214
117.595,-3.7002664,-12.934554
117.6,-3.6331925,-15.700387
117.605,-3.2628238,-17.965519
117.61,-3.4726725,-19.062756
117.615,-2.6120064,-19.356611
117.62,-0.073834144,-18.283863
117.625,1.1938375,-15.76722
117.63,2.0413845,-12.006192
117.635,2.7066796,-7.5403123
117.64,3.4233987,-2.7825875
117.645,3.7662673,1.9349529
117.65,3.6063387,6.1810818
117.655,3.1156793,9.4807796
117.66,2.4448621,11.542173
117.665,1.5265303,12.315904
117.67,0.48861638,11.885999
117.675,-0.6502924,10.521818
117.68,-1.6604333,8.4080601
117.685,-1.1709296,5.9419351
117.69,0.40014234,2.8945704
117.695,-0.39519042,-0.52089536
117.7,-0.54616231,-3.8867159
117.705,1.2065026,-6.8263512
117.71,3.9159129,-9.2448978
117.715,6.166306,-10.921586
117.72,7.0887494,-11.543967
117.725,6.8352141,-11.037281
117.73,5.3942332,-9.6730309
117.735,3.5261738,-7.7953405
117.74,1.7350485,-5.6786809
117.745,0.76651251,-3.4293401
117.75,0.67510796,-1.1935136
117.755,0.27981216,0.69115925
117.76,-0.14262287,2.4760334
117.765,-1.0484121,3.6669145
117.77,-1.4690559,4.7164073
117.775,0.29684702,5.6516047
117.78,1.9117761,5.742878
117.785,-0.17356414,5.2230144
117.79,-2.4716477,4.6848054
117.795,-2.7785203,4.2872992
117.8,-1.9191424,3.7489178
117.805,-2.5739758,2.7319024
117.81,-3.3992023,2.0691593
117.815,-1.4429178,1.8418825
117.82,0.71100479,1.6365488
117.825,1.3757703,1.2505805
117.83,1.1594845,0.92905653
117.835,1.0179727,0.86085165
117.84,0.97154611,0.86123389
117.845,0.61037785,0.63563693
117.85,-0.073156454,0.12328557
117.855,-0.95041025,-0.53933007
117.86,-3.6136665,-0.95142114
117.865,-8.4041519,-1.4071248
117.87,-8.8067732,-2.3839393
117.875,-7.4339161,-3.4151502
117.88,-7.9740529,-4.1089582
117.885,-9.4338913,-4.4901772
117.89,-9.1760406,-4.6682496
117.895,-6.8283343,-4.7234435
117.9,-2.0622122,-4.5654435
117.905,1.2721454,-3.3764968
117.91,2.3245373,-1.4256362
117.915,2.7556176,0.65878898
117.92,2.6102645,2.6107256
117.925,2.0388258,4.3699446
117.93,1.1462195,5.8559294
117.935,0.36063498,6.7388716
117.94,-0.068225279,6.7576094
117.945,-0.53415561,5.9928002
117.95,-0.90764678,4.5653291
117.955,-1.1387414,2.6834645
117.96,-0.52989519,0.35821405
117.965,-0.11087344,-2.080462
117.97,-0.45281395,-4.3541036
117.975,-0.78513622,-6.2987094
117.98,1.1350706,-7.5307922
117.985,6.8638549,-8.0218649
117.99,12.298777,-8.0194807
117.995,11.507749,-7.3528333
118,10.766829,-5.6868429
118.005,12.975219,-2.9365425
118.01,13.280296,0.78255463
118.015,7.9105072,5.036253
118.02,0.29855537,9.2420158
118.025,-4.849484,12.553106
118.03,-8.7817287,14.278968
118.035,-11.395426,14.380548
118.04,-13.059092,12.78868
118.045,-9.2219439,10.669721
118.05,-3.5508237,7.6857853
118.055,0.65077913,4.0927052
118.06,4.2732692,0.41230467
118.065,7.4682527,-2.9618578
118.07,10.685776,-6.2602673
118.075,9.3080769,-9.2779207
118.08,4.4448786,-10.807261
118.085,1.5667163,-10.775848
118.09,1.2244678,-9.95257
118.095,0.11097726,-8.9084063
118.1,-0.70120364,-7.7034311
118.105,-3.4206371,-5.9354191
118.11,-7.1116505,-3.9469709
118.115,-6.7229848,-2.3511341
118.12,-4.0682998,-1.4348562
118.125,-2.0726933,-0.89509267
118.13,-0.95950621,-0.40046236
118.135,0.21197173,0.0096130827
118.14,1.5470076,0.18809222
118.145,2.5061502,0.24312627
118.15,2.7310276,0.42794034
118.155,2.363209,0.84151506
118.16,1.6066107,1.399158
118.165,0.54410827,2.0314369
118.17,-0.81337464,2.7539833
118.175,-2.2643142,3.5851235
118.18,-3.5794206,4.434113
118.185,-4.6245365,5.1560397
118.19,-5.4085727,5.648561
118.195,-7.5277514,6.2810011
118.2,-13.977046,7.1891398
118.205,-15.209386,7.178308
118.21,-14.572228,6.3411822
118.215,-17.80155,4.6939788
118.22,-21.378023,2.2098892
118.225,-18.505363,-0.852929
118.23,-9.462738,-4.0010624
118.235,0.93356621,-6.7383633
118.24,10.472746,-8.781229
118.245,19.533392,-10.176807
118.25,26.031239,-10.471265
118.255,26.716042,-9.4564209
118.26,20.128057,-6.8241358
118.265,10.17867,-3.4542346
118.27,1.443799,-0.086720467
118.275,-4.3671546,3.0793848
118.28,-8.7250767,5.9472628
118.285,-10.857209,8.1611404
118.29,-8.970705,9.9125662
118.295,-8.2341166,10.214639
118.3,-5.9110317,9.4275131
118.305,-0.68423796,7.9235315
118.31,4.631506,5.9355054
118.315,9.1526651,3.4541044
118.32,13.547916,0.7922163
118.325,17.62748,-1.6694487
118.33,18.986502,-3.4711454
118.335,16.557856,-4.8697367
118.34,13.447405,-6.1974602
118.345,10.974879,-7.258821
118.35,8.3395081,-7.5964646
118.355,5.206531,-7.0340967
118.36,2.188926,-5.7117705
118.365,-0.49687782,-3.7670043
118.37,-3.6860981,-1.2793014
118.375,-7.5144734,1.5716193
118.38,-11.045519,4.4166756
118.385,-13.287004,6.7181945
118.39,-13.771893,8.2854958
118.395,-13.114096,8.9042788
118.4,-11.087195,8.6881218
118.405,-7.4795508,7.7094116
118.41,-5.8136134,5.8638406
118.415,-1.4353907,3.9154763
118.42,3.684983,1.734843
118.425,6.8391633,-0.74064052
118.43,8.2871552,-3.2235048
118.435,8.3733673,-5.6723819
118.44,6.6804729,-7.7834325
118.445,6.371944,-9.5075703
118.45,4.6755738,-10.180124
118.455,0.63399076,-10.11587
118.46,-3.2947805,-9.6326532
118.465,-5.6804972,-8.6704292
118.47,-7.097002,-7.0545945
118.475,-8.0722609,-4.9044733
118.48,-10.087119,-2.771503
118.485,-9.4468384,-0.42106742
118.49,-6.3348517,1.8147761
118.495,-3.3214965,3.5887792
118.5,-1.1236324,4.7947812
118.505,1.0883577,5.5015597
118.51,3.443084,5.740416
118.515,5.9291053,5.4241443
118.52,7.910532,4.5400925
118.525,9.0671263,3.2123702
118.53,9.4432964,1.6100901
118.535,9.0943317,-0.14875932
118.54,8.0748672,-1.9575428
118.545,6.3339472,-3.615104
118.55,4.0625272,-5.0293412
118.555,1.6534376,-6.1550679
118.56,-0.59934628,-6.9714823
118.565,-2.512078,-7.4486489
118.57,-3.9202774,-7.5341072
118.575,-4.6266789,-7.1534472
118.58,-4.2320638,-6.201077
118.585,-3.1927483,-4.6494627
118.59,-2.0278423,-2.5155716
118.595,-0.81431389,0.12959534
118.6,-0.38287324,3.2312248
118.605,-0.70718449,6.5996814
118.61,-1.0653335,10.088529
118.615,-1.3133366,13.219208
118.62,-1.5653719,15.444751
118.625,-2.0233943,16.65864
118.63,-2.0239413,16.819765
118.635,0.93057269,15.640623
118.64,3.1118588,13.65415
118.645,3.0743473,10.817816
118.65,2.1979406,7.1519375
118.655,0.095463932,2.8679376
118.66,-2.5997357,-1.8273152
118.665,-4.6535287,-6.5915899
118.67,-5.5700455,-11.047174
118.675,-6.2435403,-14.720125
118.68,-6.8552241,-17.588161
118.685,-6.8217983,-19.553692
118.69,-4.8502145,-20.173538
118.695,-0.78711033,-19.330097
118.7,3.0402236,-17.01124
118.705,5.7582011,-13.23573
118.71,5.587059,-8.1040096
118.715,5.1122198,-3.1019299
118.72,4.231792,2.1231368
118.725,2.8232131,7.0600991
118.73,0.39820054,11.387437
118.735,-1.7587882,14.438955
118.74,-2.8478963,15.887115
118.745,-2.8431242,15.742753
118.75,-2.9696438,14.331663
118.755,-3.0249057,11.665832
118.76,-1.9268304,7.7749548
118.765,1.3340044,3.4061897
118.77,0.6422224,-0.69499993
118.775,-2.8904011,-4.2292676
118.78,-4.1845598,-7.750978
118.785,-2.748162,-10.275845
118.79,-2.9033451,-11.218691
118.795,-5.6998863,-10.664002
118.8,-8.9153185,-9.226634
118.805,-13.890338,-7.0912523
118.81,-13.98566,-4.7395287
118.815,-11.531209,-1.8951502
118.82,-8.4962549,1.2216272
118.825,-2.5989008,4.0059414
118.83,2.2112725,6.7468224
118.835,5.3525691,8.9810839
118.84,9.5255852,10.629562
118.845,12.380216,11.811256
118.85,9.0768871,13.077783
118.855,3.8025703,13.6591
118.86,0.090449199,13.180175
118.865,-0.4061521,12.160024
118.87,0.87213892,10.944512
118.875,2.9910169,8.5653296
118.88,4.2842197,5.3717132
118.885,6.3147998,2.0596316
118.89,10.772943,-0.73636508
118.895,15.314713,-2.3702741
118.9,16.118174,-2.6428432
118.905,12.667691,-1.871984
118.91,6.7658944,-0.55032969
118.915,-0.5515672,0.56596029
118.92,-8.4230461,1.1068894
118.925,-12.578927,0.049643576
118.93,-12.967531,-2.9509058
118.935,-11.404804,-7.2607088
118.94,-8.5387526,-12.000773
118.945,-5.9150043,-16.139372
118.95,-0.7705704,-18.847918
118.955,3.9830253,-20.236797
118.96,7.0477052,-20.203947
118.965,7.361927,-18.526049
118.97,7.6250768,-15.260086
118.975,6.0054908,-11.064876
118.98,3.284801,-6.5762115
118.985,0.21974003,-2.1031611
118.99,-2.2686059,2.4840441
118.995,-3.1884272,7.02139
119,-3.5561359,11.225342
119.005,-3.2041769,14.064019
119.01,-4.4397693,15.375702
119.015,-3.8172271,15.543756
119.02,-1.1098764,14.207467
119.025,1.3440173,11.203565
119.03,2.4600558,6.9508748
119.035,3.3036704,2.075139
119.04,4.3840146,-2.9141622
119.045,5.2827778,-7.4975762
119.05,5.53264,-11.185426
119.055,5.2867851,-13.59248
119.06,4.7948489,-14.47427
119.065,6.6387386,-13.344637
119.07,5.8040581,-10.965378
119.075,3.8197725,-7.0964923
119.08,3.3116775,-2.093251
119.085,2.4763503,3.2862854
119.09,1.332317,8.3231859
119.095,0.51276857,12.792755
119.1,0.55915582,16.211496
119.105,-0.60363555,18.632366
119.11,-2.2730892,19.322788
119.115,-2.9425418,17.950478
119.12,-3.3507221,14.47624
119.125,-3.3887477,9.4101095
119.13,-3.8008778,3.8692849
119.135,-3.1059961,-1.8211763
119.14,-1.5196786,-7.3233809
119.145,0.22903037,-11.863206
119.15,1.5864743,-15.026389
119.155,2.2602351,-16.633648
119.16,2.8356869,-16.608318
119.165,3.1235201,-14.974688
119.17,2.3486702,-11.871222
119.175,0.053164124,-7.6308656
119.18,-2.2444549,-2.7170951
119.185,-4.195641,2.2435827
119.19,-5.4826503,6.6830626
119.195,-6.6977882,10.031317
119.2,-7.0495777,12.549074
119.205,-4.7245827,13.719497
119.21,-1.9012384,13.15521
119.215,0.14741507,10.926813
119.22,1.6638004,7.5015631
119.225,3.0729513,3.3467968
119.23,4.266748,-1.2058283
119.235,4.9750829,-5.7673221
119.24,5.0741854,-9.8405294
119.245,2.6907525,-12.661974
119.25,0.81930459,-14.371819
119.255,-1.2096808,-14.140547
119.26,-4.6063852,-12.145512
119.265,-9.2367973,-9.1219368
119.27,-14.464343,-5.7206588
119.275,-15.720616,-1.800087
119.28,-12.4574,2.2891567
119.285,-7.6817412,5.6847458
119.29,-2.6590495,8.0660048
119.295,2.7801273,9.660326
119.3,7.7861061,10.618406
119.305,11.473918,10.595817
119.31,12.522278,9.7092638
119.315,9.8312769,8.2144127
119.32,5.6116447,6.0554609
119.325,1.9850912,3.1952593
119.33,-1.0790421,-0.082249708
119.335,-4.0990653,-3.2218344
119.34,-6.8654933,-5.8622746
119.345,-11.019007,-7.7028131
119.35,-12.117878,-8.977479
119.355,-11.15794,-9.1238184
119.36,-10.120335,-7.9042778
119.365,-6.4664574,-5.7853909
119.37,-0.3516759,-3.1840158
119.375,4.0900168,0.078066237
119.38,6.5275078,3.522171
119.385,6.2755804,6.3449917
119.39,5.2416763,8.3650656
119.395,4.0967159,9.2552052
119.4,3.7333047,8.9355392
119.405,3.9781024,7.4918146
119.41,4.0847259,5.0508389
119.415,3.7483366,1.8462468
119.42,3.063107,-1.7429845
119.425,3.4084868,-4.9911137
119.43,2.9429231,-7.7060766
119.435,-0.43939856,-10.12188
119.44,-0.77586943,-11.439631
119.445,-2.1669545,-10.876948
119.45,-4.2612429,-8.8697805
119.455,-5.5414515,-6.0673032
119.46,-5.0972557,-2.5466373
119.465,-3.413918,1.7922535
119.47,-3.972434,6.3632102
119.475,-3.2739198,10.943746
119.48,-0.53202063,14.679343
119.485,2.0957081,17.011656
119.49,3.2891841,17.854183
119.495,3.6010296,17.203634
119.5,4.2193184,15.02058
119.505,5.3439546,11.203517
119.51,3.8151369,5.8250885
119.515,1.3020672,-0.23757717
119.52,-2.4615459,-6.4780145
119.525,-3.8285935,-12.065145
119.53,-3.6226249,-16.829155
119.535,-3.7523739,-20.407248
119.54,-4.1554661,-22.267925
119.545,-3.9696851,-22.119738
119.55,-3.2334332,-20.068909
119.555,-0.80142725,-16.454441
119.56,0.17682222,-11.468339
119.565,2.1400161,-5.0443702
119.57,4.8302197,1.777001
119.575,7.2221584,8.2858067
119.58,8.8135471,13.884153
119.585,10.675638,18.284412
119.59,11.876013,21.298853
119.595,11.343147,22.685701
119.6,9.2091026,22.262323
119.605,6.0328565,20.02886
119.61,2.5640218,16.213484
119.615,-0.61124241,11.116771
119.62,-3.3980758,5.2106709
119.625,-5.1578755,-1.1801275
119.63,-6.3009453,-7.5181479
119.635,-6.3233795,-13.027053
119.64,-4.9164634,-17.111727
119.645,-2.5888379,-19.496052
119.65,-0.19094211,-20.035803
119.655,2.0548029,-18.654221
119.66,1.8595735,-15.874866
119.665,2.798327,-11.431211
119.67,5.3358917,-6.2278543
119.675,8.2181778,-1.0403428
119.68,6.4340391,3.085073
119.685,0.73363262,6.4582076
119.69,-2.3033316,9.124404
119.695,-3.0409813,10.733052
119.7,-2.2656012,10.406026
119.705,-3.5314169,8.2464342
119.71,-5.8271327,5.3418541
119.715,-6.7334185,2.2171025
119.72,-6.7138395,-1.1728964
119.725,-6.4591646,-4.6373339
119.73,-5.9671559,-7.491118
119.735,-5.0507374,-9.125926
119.74,-3.5191274,-9.4131021
119.745,-3.9751599,-8.0572462
119.75,-3.5346165,-5.9119377
119.755,-1.0594316,-2.8646679
119.76,1.5144725,1.0694263
119.765,2.120043,5.3640227
119.77,0.74208218,9.1934032
119.775,-0.87441164,12.089561
119.78,-1.9201314,13.873333
119.785,-2.5068064,14.362667
119.79,-2.6724548,13.381166
119.795,-2.3157082,10.967938
119.8,-1.2881751,7.3333912
119.805,0.73866999,2.8564231
119.81,2.1998687,-1.657122
119.815,1.575932,-5.7351017
119.82,2.2493124,-9.6454229
119.825,0.5225926,-12.521832
119.83,-1.2522799,-14.295792
119.835,-1.4373312,-14.862852
119.84,-0.42770985,-14.026901
119.845,0.24215963,-11.516608
119.85,1.6036912,-8.0276728
119.855,4.1840568,-3.8199155
119.86,3.107811,1.2696018
119.865,1.6937641,6.1087923
119.87,2.1335745,10.304797
119.875,2.0695262,13.709253
119.88,0.36485532,16.008728
119.885,-1.3062791,16.588268
119.89,-0.20896819,15.584364
119.895,-0.78778881,13.221675
119.9,-1.6828218,8.8051157
119.905,0.086738825,3.1955507
119.91,3.9865642,-2.7226326
119.915,7.6493559,-8.076683
119.92,9.642211,-12.268121
119.925,10.229808,-15.060551
119.93,9.2148361,-16.467514
119.935,6.8973269,-16.560793
119.94,4.4913244,-15.456581
119.945,3.056438,-13.315216
119.95,2.8862169,-10.413464
119.955,3.7755642,-7.0943856
119.96,5.2271032,-3.6285603
119.965,6.4523463,-0.16974919
119.97,6.602828,2.8899527
119.975,5.6315951,5.302032
119.98,3.3098609,6.9132919
119.985,1.4032146,7.9115667
119.99,-0.67434734,7.8487887
119.995,-5.7960863,6.6398869
120,-7.2835426,5.378798
120.005,-7.4126749,3.9191766
120.01,-8.5624676,2.3133273
120.015,-9.6233644,1.4102911
120.02,-6.7082243,1.945286
120.025,-1.4461082,3.322346
120.03,2.004252,4.8535767
120.035,3.1253176,6.8173556
120.04,0.93190688,8.3266754
120.045,-0.86041087,9.7672901
120.05,-1.4300319,11.30424
120.055,-2.4732606,12.205138
120.06,-5.5220695,11.666847
120.065,-9.1167936,9.2641954
120.07,-11.49986,5.0760098
120.075,-12.652659,-0.25261784
120.08,-13.178693,-6.3811712
120.085,-12.361168,-12.830748
120.09,-10.443192,-18.723837
120.095,-8.803853,-23.522915
120.1,-7.7609529,-26.816742
120.105,-7.0142426,-28.210382
120.11,-6.5566211,-27.28121
120.115,-6.367929,-23.690577
120.12,-5.8242698,-17.839273
120.125,-4.7666888,-10.52777
120.13,-3.4353569,-2.3281984
120.135,-1.5325198,6.577199
120.14,1.274176,15.403342
120.145,4.4514594,23.283123
120.15,7.3855958,29.415918
120.155,10.178498,33.36216
120.16,13.495875,34.819855
120.165,16.530317,34.144539
120.17,15.461404,31.219374
120.175,10.730437,25.103382
120.18,6.6761622,16.316751
120.185,5.8661141,6.0973587
120.19,5.9036217,-4.3229194
120.195,3.4497261,-13.748676
120.2,0.23815766,-21.738119
120.205,-1.6810296,-27.903393
120.21,-3.4856725,-31.469681
120.215,-6.6860995,-32.082626
120.22,-9.7129612,-29.911583
120.225,-10.615449,-25.511595
120.23,-8.5675125,-19.121773
120.235,-4.7656403,-11.269324
120.24,-0.53316718,-2.538671
120.245,5.2775173,6.0202665
120.25,13.190546,14.089581
120.255,15.099736,20.135347
120.26,14.167325,23.926928
120.265,13.184584,25.582069
120.27,11.439406,24.904945
120.275,7.825109,21.569517
120.28,3.1084533,15.75396
120.285,-1.3287413,8.1687222
120.29,-5.539598,-0.548832
120.295,-8.9238596,-9.3665905
120.3,-11.647845,-17.632416
120.305,-14.266509,-24.235434
120.31,-13.164014,-28.137138
120.315,-10.011333,-28.550552
120.32,-6.0159678,-26.045986
120.325,-3.0115676,-21.097282
120.33,-0.75583011,-13.608231
120.335,1.4132121,-4.125298
120.34,3.724195,6.2358656
120.345,6.5933027,16.480324
120.35,8.4862814,25.146938
120.355,8.0623903,31.534622
120.36,7.1016369,34.828064
120.365,6.100194,34.615196
120.37,4.9550672,31.422302
120.375,2.9785211,25.951584
120.38,0.073912665,19.501558
120.385,-0.62579685,13.421736
120.39,-0.0092160087,7.256743
120.395,-0.27737164,0.023607895
120.4,-1.6640474,-8.3930264
120.405,-1.9674584,-17.002825
120.41,-4.4811597,-23.975624
120.415,-6.3858166,-28.592598
120.42,-6.0983815,-30.44021
120.425,-4.5756383,-29.43774
120.43,-2.4826913,-25.815603
120.435,-0.17159609,-20.079048
120.44,-0.40512127,-12.476889
120.445,0.11542463,-4.4134593
120.45,1.151706,3.1410728
120.455,2.7263122,10.083828
120.46,5.1445651,15.617519
120.465,6.0304599,18.616539
120.47,4.8508434,18.664595
120.475,2.7349923,16.124058
120.48,2.1292086,11.914852
120.485,3.2225688,6.5592623
120.49,3.052104,0.43879226
120.495,-1.6612542,-5.8399563
120.5,-6.4423933,-11.74055
120.505,-8.6659117,-16.724815
120.51,-10.635503,-20.108736
120.515,-12.41792,-21.543909
120.52,-10.81109,-21.453747
120.525,-7.6611128,-20.200489
120.53,-5.5599217,-17.699745
120.535,-1.0911446,-13.224257
120.54,4.0379715,-7.7140903
120.545,7.3034382,-2.0330563
120.55,8.4851408,3.3309896
120.555,8.9130325,8.2210617
120.56,9.7976837,12.440663
120.565,9.770566,15.703834
120.57,6.315949,17.446215
120.575,2.4188647,17.684504
120.58,2.063786,16.870796
120.585,0.5897246,14.706293
120.59,-3.1287258,11.591038
120.595,-5.9394999,7.9647784
120.6,-6.8957062,4.1112542
120.605,-7.0722551,0.17933676
120.61,-6.8890738,-3.3935192
120.615,-5.2291951,-6.2143397
120.62,-2.8209414,-8.2391653
120.625,-0.22596674,-9.3108053
120.63,2.7911205,-9.3429375
120.635,6.3525805,-8.3992739
120.64,9.8343,-6.6675692
120.645,12.962708,-4.4183655
120.65,15.58876,-2.0761781
120.655,17.370956,0.28866133
120.66,19.655195,2.9283741
120.665,18.317169,5.2134333
120.67,13.406172,7.3331833
120.675,7.9308743,9.5165873
120.68,2.7286754,11.538898
120.685,-2.661159,12.916773
120.69,-8.5614614,13.276628
120.695,-12.934201,12.78599
120.7,-13.767768,11.525332
120.705,-12.846353,9.2680283
120.71,-11.805142,5.7851543
120.715,-9.4850826,1.8119662
120.72,-5.2885923,-2.0405633
120.725,-2.6009076,-5.8677912
120.73,0.36794701,-8.6875992
120.735,1.1235764,-10.51153
120.74,1.6913091,-11.441171
120.745,2.439338,-11.568007
120.75,-0.27041519,-11.160928
120.755,-5.0901866,-10.012764
120.76,-8.6207333,-8.1780634
120.765,-9.4931488,-5.7657099
120.77,-9.1759081,-3.108252
120.775,-9.8934498,-0.43212986
120.78,-10.242661,2.5411346
120.785,-9.0392494,5.9850488
120.79,-7.7577844,9.1906033
120.795,-7.9264183,11.492075
120.8,-8.2055798,12.651134
120.805,-7.0771737,12.65483
120.81,-4.842927,11.392353
120.815,-2.1767285,8.7708788
120.82,0.98677367,5.0024481
120.825,4.5879211,0.58208966
120.83,7.8991346,-3.9448063
120.835,10.310122,-8.1925945
120.84,11.736904,-11.835605
120.845,11.039263,-14.11024
120.85,9.8302584,-14.77141
120.855,7.9057055,-13.608332
120.86,5.6903272,-10.888178
120.865,0.88106871,-6.2694836
120.87,-5.0561099,-0.89218724
120.875,-8.9867163,4.2681532
120.88,-8.1635733,9.0735512
120.885,-5.8520164,12.937059
120.89,-4.8492131,15.358142
120.895,-4.3341265,16.053104
120.9,-3.3711755,15.247446
120.905,-2.5411024,12.955609
120.91,-2.5949149,9.327383
120.915,-2.3611975,4.2474198
120.92,-1.16901,-1.5920994
120.925,0.51864886,-7.3840704
120.93,2.0675359,-12.757617
120.935,6.045269,-17.938585
120.94,6.9128404,-21.137667
120.945,1.5540593,-22.218801
120.95,-2.9484403,-21.623089
120.955,-3.9461038,-19.428509
120.96,-3.9635627,-15.335865
120.965,-4.0466466,-9.5199642
