X a:y(Vehicle body) - Acceleration of point (0 0 0) of body Vehicle body relative to Base0  SC Base0  projection Y, a:z(Vehicle body) - Acceleration of point (0 0 0) of body Vehicle body relative to Base0  SC Base0  projection Z,
90.241379,-0.1788719,0.29281983
90.245377,-0.18405274,0.28017783
90.251373,-0.18847705,0.25667679
90.255379,-0.18661034,0.23927487
90.261375,-0.17285776,0.21250385
90.265373,-0.15836242,0.19970606
90.270378,-0.12929398,0.17751184
90.275375,-0.09150672,0.15650554
90.280373,-0.048109792,0.13659552
90.286377,0.013542651,0.11130574
90.290375,0.041734211,0.098003887
90.296371,0.072834767,0.079325169
90.300377,0.083430134,0.068712302
90.306374,0.085082896,0.056508869
90.310371,0.078451768,0.051269479
90.316376,0.061439518,0.047908343
90.320374,0.048377059,0.048383392
90.326378,0.030959584,0.052091759
90.330376,0.022974951,0.055707991
90.336372,0.018757863,0.061329767
90.340378,0.0216024,0.064456783
90.346375,0.033779588,0.06736695
90.350372,0.046103202,0.067913927
90.355377,0.060318414,0.065391511
90.360374,0.07940869,0.06411837
90.365372,0.093326673,0.060983907
90.371376,0.098959923,0.05540679
90.375374,0.091365531,0.050697651
90.380379,0.074362621,0.044468582
90.385376,0.048320152,0.036551498
90.390373,0.018769395,0.027409406
90.395378,-0.0084828418,0.01704173
90.400375,-0.031547643,0.0041423757
90.406372,-0.034370184,-0.0095671667
90.410378,-0.025380338,-0.018760322
90.416374,0.0023617079,-0.031941693
90.420372,0.026972607,-0.040116038
90.426376,0.065213285,-0.051176582
90.430374,0.086747259,-0.057650816
90.436378,0.10638329,-0.065911584
90.440376,0.10892832,-0.070419945
90.445374,0.100706,-0.075379483
90.450378,0.08441624,-0.079247892
90.455376,0.061417688,-0.08182817
90.460373,0.037584022,-0.083841093
90.465378,0.017008184,-0.085741282
90.470375,0.0036792173,-0.088660009
90.475372,-0.0050246231,-0.092200413
90.480377,-0.0081218397,-0.098144323
90.485374,-0.0097617833,-0.10649086
90.490372,-0.014540729,-0.11733644
90.495377,-0.027642045,-0.13032658
90.501373,-0.055632122,-0.14683916
90.505379,-0.082784943,-0.15921462
90.510376,-0.1165673,-0.17310935
90.515373,-0.14386208,-0.18543939
90.520378,-0.15749379,-0.19598699
90.525375,-0.1520334,-0.20452298
90.530373,-0.12775818,-0.21159391
90.535378,-0.081637599,-0.21706049
90.540375,-0.020939752,-0.22190873
90.545372,0.060266372,-0.22523619
90.551376,0.14387265,-0.22933234
90.555374,0.18071605,-0.2323128
90.560371,0.23388463,-0.23309131
90.566376,0.29102311,-0.2293081
90.570374,0.31628114,-0.22574726
90.576378,0.34668577,-0.21797636
90.580376,0.36130917,-0.21160366
90.586372,0.37144211,-0.20156696
90.590378,0.36924413,-0.19808428
90.595375,0.35522726,-0.19103022
90.600372,0.32500514,-0.18587454
90.605377,0.27913556,-0.18301968
90.610374,0.2209838,-0.18216155
90.616379,0.12973745,-0.18324023
90.620377,0.085377567,-0.18392968
90.626373,0.032192312,-0.18407629
90.630379,0.012186519,-0.18319722
90.636375,0.0090436153,-0.18021777
90.640373,0.024471113,-0.17764431
90.645378,0.055027336,-0.17330703
90.650871,0.11057597,-0.16655804
90.655876,0.17251302,-0.15949067
90.661873,0.26822814,-0.14802188
90.665878,0.31921691,-0.14071319
90.671875,0.38674664,-0.12794684
90.675873,0.41990158,-0.11858174
90.681877,0.44834527,-0.10373843
90.685875,0.45227581,-0.093835346
90.691872,0.43624401,-0.080079004
90.695877,0.41243309,-0.072241537
90.701874,0.36120811,-0.063140258
90.705872,0.31997392,-0.058888465
90.710876,0.27558962,-0.054674022
90.715874,0.22058141,-0.051808577
90.720879,0.17248742,-0.049020395
90.725876,0.12532763,-0.04645576
90.730873,0.092779107,-0.041810948
90.735878,0.067969657,-0.034984551
90.741875,0.062058024,-0.02293304
90.745872,0.063833266,-0.013600416
90.751877,0.071675561,0.0017431279
90.755875,0.07829719,0.012447914
90.760872,0.084928907,0.024750331
90.765877,0.091554217,0.037777863
90.770874,0.09690363,0.050841916
90.776878,0.10115286,0.06624078
90.780876,0.1016648,0.074177735
90.785873,0.10137215,0.083901979
90.791878,0.098744877,0.092311174
90.795876,0.096126631,0.095144406
90.801872,0.089740224,0.095091797
90.805878,0.084324248,0.095330335
90.810875,0.071910672,0.08760678
90.816872,0.039313983,0.069990382
90.820877,0.0082637891,0.06588316
90.825874,-0.056386083,0.05016489
90.830872,-0.13849077,0.036292579
90.835876,-0.2447823,0.021149445
90.841873,-0.35459822,0.012487872
90.845879,-0.41675571,0.0095309587
90.851875,-0.48602086,0.0093543399
90.855873,-0.51461494,0.011755742
90.861877,-0.53239238,0.018285111
90.865875,-0.52960694,0.024028817
90.871872,-0.5077427,0.033885125
90.875877,-0.48383436,0.040931463
90.880875,-0.45414534,0.047924835
90.885872,-0.41206467,0.057574831
90.890877,-0.36101785,0.069086351
90.895874,-0.33181965,0.076540671
90.900871,-0.30173293,0.085477307
90.905876,-0.27837807,0.094482847
90.911873,-0.27668527,0.099801913
90.915878,-0.28450838,0.10102097
90.921875,-0.30640742,0.098309822
90.925873,-0.3215698,0.09531115
90.930878,-0.34358674,0.086154953
90.936874,-0.36515129,0.0661349
90.940872,-0.36875576,0.056404892
90.945877,-0.36608458,0.03687384
90.950874,-0.35155627,0.015547533
90.955872,-0.32668766,-0.0072500925
90.960876,-0.2985858,-0.028259246
90.965874,-0.2648741,-0.051277656
90.970879,-0.23800273,-0.070211597
90.975876,-0.21428777,-0.086945258
90.981873,-0.20541346,-0.095960945
90.985878,-0.20616898,-0.098534241
90.990875,-0.20771076,-0.096297003
90.996872,-0.21170242,-0.081450284
91.000877,-0.21170822,-0.074504435
91.005875,-0.20876516,-0.057197105
91.011871,-0.19752026,-0.028318929
91.015877,-0.18661548,-0.013566157
91.021873,-0.1681935,0.0059410376
91.025871,-0.15601797,0.016387226
91.030876,-0.14497733,0.023649426
91.035873,-0.13443616,0.030136559
91.040878,-0.12900326,0.03115432
91.045876,-0.12874256,0.026221042
91.051872,-0.13303679,0.0080627473
91.055878,-0.13456957,-0.0070678135
91.060875,-0.13226858,-0.025486737
91.065872,-0.12479471,-0.053265996
91.070877,-0.10970175,-0.083977222
91.075874,-0.087992594,-0.11418211
91.081879,-0.057854056,-0.14475445
91.085876,-0.033792712,-0.16379015
91.090874,-0.0072933361,-0.17729644
91.095879,0.017889781,-0.18130562
91.100876,0.036043081,-0.17710644
91.105873,0.050877728,-0.16405116
91.110878,0.0606937,-0.1444699
91.115875,0.065698475,-0.12044636
91.120872,0.066546269,-0.097042531
91.125877,0.063188441,-0.067875504
91.130875,0.057461672,-0.042636763
91.135872,0.050178874,-0.019474708
91.140877,0.04266645,0.0001113664
91.146873,0.033223223,0.021230226
91.150871,0.029466819,0.02749975
91.156876,0.025385542,0.030795097
91.160873,0.023430971,0.028074
91.166878,0.020110399,0.016723547
91.170372,0.017571993,0.012378487
91.175377,0.0099109514,-0.0064069321
91.180374,-0.0050481767,-0.026959473
91.185371,-0.028485019,-0.04784159
91.190376,-0.058188166,-0.066645153
91.195374,-0.091384098,-0.082748547
91.200378,-0.11419553,-0.090526
91.205376,-0.12685393,-0.093846321
91.210373,-0.11949067,-0.091541372
91.215378,-0.087474965,-0.084491841
91.220375,-0.030815985,-0.073604546
91.225372,0.044196557,-0.060327414
91.231377,0.14111668,-0.043265935
91.235374,0.21263465,-0.028096376
91.240372,0.28166279,-0.010804634
91.246376,0.34403038,0.014922563
91.250374,0.34834665,0.024487697
91.255379,0.3393994,0.04061617
91.261375,0.29654115,0.056205072
91.265373,0.24612172,0.064789347
91.270378,0.17514661,0.070851184
91.275375,0.098856837,0.072432026
91.280373,0.02046789,0.069892623
91.285378,-0.050631147,0.065333568
91.290375,-0.12552361,0.056468338
91.295372,-0.18706353,0.047944047
91.300377,-0.24470486,0.036616534
91.306374,-0.28133583,0.02820453
91.310371,-0.29203576,0.023018371
91.316376,-0.28583124,0.015468715
91.320374,-0.27013069,0.012082783
91.325378,-0.23203124,0.005398008
91.330376,-0.17202286,-0.0014990584
91.335373,-0.10144045,-0.0070318426
91.340378,-0.017437296,-0.01177989
91.345375,0.07049045,-0.014799972
91.350372,0.15485349,-0.015777361
91.355377,0.24064897,-0.013798093
91.360374,0.28063306,-0.012053013
91.365372,0.31092986,-0.008339528
91.370377,0.31514663,-0.0029365714
91.376373,0.27980262,0.0013313944
91.380379,0.23837499,0.003948234
91.385376,0.1802108,0.0066457405
91.390373,0.10956423,0.01024934
91.395378,0.031474527,0.014899047
91.400375,-0.046265583,0.020953886
91.405373,-0.10476168,0.027562276
91.410378,-0.15123372,0.035114147
91.416374,-0.18797727,0.045019682
91.420372,-0.19543278,0.049532693
91.426376,-0.19394609,0.053761739
91.430374,-0.18744197,0.054612119
91.436378,-0.173289,0.052886978
91.440376,-0.1651236,0.051298637
91.445374,-0.14962637,0.046349265
91.451378,-0.12737697,0.036529418
91.455376,-0.11369231,0.03079476
91.461372,-0.092100836,0.022242051
91.465378,-0.077812046,0.0167647
91.471375,-0.05866883,0.00911103
91.475372,-0.048978321,0.0044790939
91.481377,-0.041510101,-0.0015919751
91.485374,-0.042174999,-0.0049072606
91.490372,-0.049284082,-0.0076436638
91.495377,-0.0626963,-0.0095997965
91.500374,-0.083533049,-0.0090525439
91.505379,-0.10352542,-0.0067812139
91.510376,-0.12670714,-0.0010328121
91.515373,-0.14878908,0.0082158893
91.520378,-0.16787501,0.020743331
91.526375,-0.18714523,0.044073422
91.530373,-0.19437814,0.054155018
91.535378,-0.20168135,0.073185943
91.540375,-0.20521368,0.093114413
91.545372,-0.20547669,0.10920885
91.550377,-0.20172749,0.12367591
91.556374,-0.1895439,0.1370727
91.560371,-0.1795657,0.1416882
91.565376,-0.16050793,0.14627615
91.570877,-0.12945728,0.14750096
91.575874,-0.095126368,0.1468451
91.580872,-0.057406273,0.14487685
91.585876,-0.021207271,0.1415896
91.590874,0.0070246044,0.13682359
91.595879,0.021304557,0.12978074
91.600876,0.017788125,0.11998878
91.606873,-0.006897694,0.10481094
91.610878,-0.034395106,0.08948911
91.615875,-0.070872352,0.069181368
91.620872,-0.10477115,0.045440827
91.625877,-0.12406734,0.024356108
91.630875,-0.12869239,0.0034426309
91.635872,-0.11625472,-0.013875191
91.640877,-0.089714095,-0.026256755
91.645874,-0.049089603,-0.032527205
91.651878,-0.0072954958,-0.030257825
91.655876,0.013401923,-0.024986742
91.660873,0.023216803,-0.01898388
91.665878,0.026023535,-0.0065738065
91.670876,0.015223267,0.013143411
91.676872,-0.0081297932,0.029119579
91.680878,-0.023050791,0.039636791
91.686874,-0.03771805,0.053925302
91.690872,-0.040543489,0.06234267
91.696877,-0.035171688,0.073074505
91.700874,-0.027567457,0.078715235
91.706879,-0.015812412,0.084130727
91.710876,-0.010883489,0.085040234
91.716873,-0.011137241,0.080968156
91.720879,-0.016653979,0.073859066
91.726875,-0.030583456,0.055756651
91.730873,-0.041160341,0.038728822
91.736877,-0.054335192,0.006866958
91.740875,-0.059178531,-0.017263606
91.746872,-0.058804348,-0.054622021
91.750877,-0.053763621,-0.07820525
91.756874,-0.0414952,-0.10825094
91.760872,-0.032213107,-0.12328522
91.766876,-0.019962506,-0.13719474
91.770874,-0.014311208,-0.14090022
91.776878,-0.010725903,-0.13971724
91.780876,-0.011528026,-0.13584335
91.786873,-0.016557597,-0.12794521
91.790878,-0.021632543,-0.1224944
91.796875,-0.030216437,-0.11520537
91.800873,-0.035725579,-0.11103344
91.806877,-0.042344041,-0.10520965
91.810875,-0.044910233,-0.10107524
91.816872,-0.044671025,-0.093767986
91.820877,-0.041042082,-0.088074811
91.826874,-0.02947671,-0.078908861
91.830872,-0.017596591,-0.073108472
91.836876,0.0054549016,-0.066401832
91.840874,0.02290567,-0.064061455
91.846878,0.048527353,-0.064544998
91.850876,0.06263686,-0.067531697
91.856873,0.075043008,-0.07524205
91.860878,0.075650819,-0.081782147
91.866875,0.064116783,-0.092272751
91.870872,0.049160503,-0.099031545
91.876877,0.020214137,-0.10814672
91.880875,0.00024548717,-0.1134934
91.886871,-0.023812903,-0.12082238
91.890877,-0.032425549,-0.12564191
91.896873,-0.030538604,-0.13344
91.900871,-0.019082524,-0.13927841
91.906876,0.010689765,-0.14910208
91.910873,0.035808675,-0.15623969
91.916878,0.074708581,-0.16743764
91.920876,0.097665116,-0.17499077
91.926872,0.12282352,-0.18614279
91.930878,0.1321428,-0.1933459
91.936874,0.13562302,-0.20363443
91.940872,0.13268836,-0.2099922
91.946877,0.12453181,-0.21829981
91.950874,0.11891575,-0.22260992
91.956879,0.11284119,-0.22640511
91.960876,0.11071148,-0.22670582
91.966873,0.10896494,-0.22332142
91.970879,0.10705984,-0.21848179
91.976875,0.09977819,-0.20783496
91.980873,0.090498537,-0.19903907
91.986877,0.069133341,-0.18454054
91.990875,0.053185929,-0.17816097
91.995872,0.02857613,-0.16597594
92.000877,0.0011629374,-0.15365908
92.005875,-0.020716071,-0.14517219
92.010872,-0.036099691,-0.13744909
92.015877,-0.036792256,-0.13160743
92.020874,-0.019697189,-0.1274668
92.025871,0.012495741,-0.12494939
92.030876,0.051996298,-0.12400424
92.036873,0.095014893,-0.12461966
92.040878,0.11996873,-0.12700182
92.045876,0.13801099,-0.13090777
92.050873,0.1432033,-0.13672388
92.055878,0.13740559,-0.14250077
92.060875,0.1240643,-0.14939557
92.066872,0.10057642,-0.1593793
92.070877,0.089215815,-0.16428636
92.076874,0.078611664,-0.17046416
92.080872,0.07639084,-0.17348833
92.086876,0.078768842,-0.17572233
92.090874,0.081990331,-0.17522983
92.096878,0.08443924,-0.17075132
92.100876,0.081824109,-0.16489601
92.106873,0.068776503,-0.15144522
92.110878,0.054018561,-0.13939507
92.116875,0.025815576,-0.11723062
92.120872,0.0061193649,-0.100322
92.125877,-0.010899109,-0.082449369
92.130875,-0.023869904,-0.058813494
92.135872,-0.023180537,-0.037076343
92.140877,-0.0079892231,-0.013944445
92.145874,0.018593227,0.0052368231
92.150871,0.049773004,0.021391939
92.155876,0.079245083,0.03453793
92.160873,0.10269518,0.044464964
92.165878,0.11433138,0.051501393
92.170876,0.11692583,0.055592503
92.176872,0.10833979,0.054632533
92.180878,0.10001606,0.05326565
92.185875,0.092905514,0.052173506
92.190872,0.088652901,0.048658866
92.195877,0.090440363,0.043625686
92.201874,0.10359912,0.036400564
92.205872,0.11546843,0.037611786
92.210876,0.13448884,0.038422648
92.215874,0.15458935,0.043058611
92.220879,0.1697536,0.052084126
92.225876,0.18045513,0.065092385
92.230377,0.18483683,0.079076312
92.235374,0.18558997,0.098866463
92.240372,0.18529992,0.11983198
92.246376,0.18988334,0.14490725
92.250374,0.19812357,0.16382082
92.255379,0.21523893,0.18527257
92.260376,0.23873973,0.20584032
92.265373,0.26268023,0.22235309
92.270378,0.28471613,0.23580226
92.275375,0.29888633,0.2443503
92.280373,0.30246261,0.24716078
92.285378,0.29570979,0.24518768
92.290375,0.27871096,0.2349841
92.295372,0.25695097,0.22170539
92.300377,0.23543276,0.20822465
92.305374,0.21354999,0.19071792
92.310371,0.19865443,0.17820443
92.315376,0.18921675,0.16816644
92.321373,0.18970442,0.17092274
92.325378,0.19264665,0.17775275
92.331375,0.19467649,0.19059564
92.335373,0.19518925,0.20490018
92.340378,0.19000362,0.22396196
92.346375,0.17570202,0.24596207
92.350372,0.16114321,0.26181808
92.355377,0.14260346,0.27693608
92.360878,0.11793979,0.29128057
92.365875,0.09246663,0.30084649
92.370872,0.062118016,0.30815405
92.375877,0.027623801,0.31382623
92.381874,-0.015540314,0.31913769
92.385872,-0.049445547,0.3208071
92.390877,-0.08745458,0.32129422
92.395874,-0.11806305,0.31859443
92.400871,-0.13411966,0.31195605
92.405876,-0.13367781,0.30113158
92.410873,-0.12114821,0.28651232
92.415878,-0.10395628,0.26937398
92.420876,-0.089083798,0.2514914
92.425873,-0.080326453,0.23488456
92.430878,-0.077845015,0.22154886
92.435875,-0.079011165,0.21253902
92.440872,-0.081043243,0.20882596
92.445877,-0.081680372,0.20986886
92.450874,-0.078827739,0.2171689
92.455872,-0.077293977,0.22278935
92.460876,-0.074872904,0.22987863
92.465874,-0.07202135,0.23720212
92.470879,-0.067962363,0.24304681
92.476875,-0.056650206,0.24746343
92.480873,-0.041289486,0.24974146
92.485374,-0.014376172,0.25156811
92.490372,0.027385222,0.25334269
92.495377,0.076234087,0.25503168
92.500374,0.12934311,0.25649461
92.505379,0.1799283,0.25724468
92.510376,0.21587098,0.2565555
92.515373,0.22520341,0.25362509
92.520378,0.20258515,0.24774833
92.525375,0.15068299,0.23835251
92.530373,0.083547764,0.2265007
92.535378,-0.0014612494,0.20901707
92.540375,-0.076886199,0.18959299
92.545372,-0.13567452,0.16847378
92.550377,-0.17462654,0.14450087
92.555374,-0.18259384,0.12403164
92.560371,-0.16787264,0.10261469
92.565376,-0.13208,0.082769215
92.570374,-0.081659518,0.065040186
92.575378,-0.028137656,0.050316043
92.580376,0.030961139,0.037695684
92.585373,0.086824246,0.028140377
92.590874,0.14132056,0.021114809
92.595375,0.17649461,0.016614182
92.600372,0.21346766,0.014203041
92.605377,0.24349128,0.011917054
92.610374,0.26759943,0.0096302638
92.615372,0.28197256,0.0065330504
92.620377,0.28338218,0.0021235074
92.625374,0.27236637,-0.0038267749
92.630379,0.25269234,-0.011583697
92.635376,0.22947909,-0.021249412
92.640373,0.20715454,-0.032821491
92.645378,0.18828563,-0.046148527
92.650375,0.17324619,-0.061032571
92.655373,0.16021989,-0.077387959
92.661377,0.1442983,-0.097677983
92.665375,0.13099231,-0.11280002
92.670372,0.1107013,-0.13060839
92.675377,0.085709974,-0.14782558
92.680374,0.059541311,-0.16241293
92.685371,0.033507023,-0.17530571
92.690376,0.011854215,-0.18603328
92.695374,-0.0024051419,-0.19493937
92.700378,-0.0067390455,-0.20314193
92.705376,-0.0019985053,-0.21019499
92.710373,0.011318728,-0.21829087
92.715378,0.030106209,-0.22777326
92.720375,0.05080973,-0.23937295
92.726372,0.073278904,-0.25618359
92.730377,0.086856544,-0.26982117
92.735374,0.099034131,-0.28867432
92.741379,0.10870556,-0.31597164
92.745377,0.112098,-0.33406988
92.751373,0.11456256,-0.36168712
92.755379,0.11459435,-0.3798041
92.761375,0.11100417,-0.40505496
92.765373,0.10480184,-0.41951928
92.771378,0.086968333,-0.43562266
92.775375,0.068086319,-0.44150278
92.781372,0.028737195,-0.44158414
92.785378,-0.0037555492,-0.43542171
92.791374,-0.057447325,-0.41716477
92.795372,-0.092697665,-0.39974305
92.801376,-0.13734837,-0.36783794
92.805374,-0.15771417,-0.34424499
92.810371,-0.1674363,-0.32032475
92.815376,-0.1649064,-0.29231814
92.820374,-0.14826795,-0.26399934
92.825378,-0.12083977,-0.23987977
92.830376,-0.088296019,-0.22087418
92.835373,-0.056575838,-0.20768264
92.840378,-0.031324614,-0.20067567
92.846375,-0.009780379,-0.20204139
92.850372,-0.0074481806,-0.20659804
