XTime (sec) (Time  sec)a:y(Car body) a:y(Car body) - Acceleration of point (0 0 1) of body Car body relative to Base0  SC Base0  projection Y (a:y(Car body)),Time (sec) (Time  sec)a:y(Car body) a:z(Car body) - Acceleration of point (0 0 1) of body Car body relative to Base0  SC Base0  projection Z (a:y(Car body)),
56.405376,-0.52400869,-0.26967317
56.411373,-0.57627332,-0.31579009
56.415375,-0.61852026,-0.28573272
56.420376,-0.72305918,-0.25000897
56.426376,-0.74492639,-0.13303027
56.430374,-0.79272974,0.076167896
56.436375,-0.80237699,0.1779965
56.440376,-0.8252238,0.18765898
56.445374,-0.93078291,0.36491111
56.450375,-1.0091922,0.35884467
56.455376,-1.0996008,0.49562982
56.460377,-1.2048206,0.25768262
56.465374,-1.2251989,0.067368425
56.471375,-1.2132632,0.15462014
56.475376,-1.1332067,0.19101068
56.481377,-1.1088724,0.27106652
56.485374,-1.0568148,0.19653942
56.490875,-0.94912285,0.075880565
56.495876,-0.86694926,0.0017657883
56.500874,-0.84316713,-0.08004345
56.505875,-0.73952705,-0.067663342
56.510376,0.30584037,0.33011258
56.515373,0.1649133,0.14728227
56.520374,-0.18687537,0.24062058
56.525875,-0.56148177,0.027634777
56.530876,-0.30187869,0.11525755
56.535873,-0.25931105,0.10623061
56.540874,-0.40365872,0.17738681
56.545376,-0.2557568,0.23887938
56.550377,-0.3862237,0.42779359
56.555374,-0.37896144,0.43947232
56.560375,-0.3688637,0.32147145
56.565376,-0.3984476,0.29265288
56.570374,-0.36538589,0.20658329
56.575874,-0.34327012,0.21511336
56.580875,-0.33267039,0.24797721
56.585876,-0.30988488,0.20958744
56.591873,-0.32666245,0.19252177
56.595875,-0.37316391,0.053467214
56.600876,-0.45308816,-0.02690335
56.605873,-0.50980997,-0.15339337
56.610874,-0.54276979,-0.23826759
56.615875,-0.54847711,-0.24081111
56.621876,-0.55094045,-0.24804881
56.625874,-0.52430385,-0.23356183
56.631874,-0.49568093,-0.22278094
56.635876,-0.48755676,-0.22011593
56.640373,-0.47984815,-0.23031341
56.645374,-0.46827233,-0.10517889
56.650375,-0.46358407,-0.059396528
56.655376,-0.41529927,0.0091608902
56.661373,-0.33774006,0.14537048
56.665375,-0.29422262,0.17604679
56.671375,-0.20533295,0.22594669
56.675377,-0.16873452,0.19673014
56.680374,-0.083960809,0.17114337
56.686375,0.038940184,-0.043078225
56.690376,0.13657777,-0.22973323
56.696377,0.26994345,-0.52608448
56.700375,0.29510838,-0.58011949
56.706375,0.4026323,-0.63776249
56.710377,0.45196277,-0.5050962
56.715874,0.55112034,-0.32661483
56.720875,0.6297937,-0.13224344
56.725876,0.66789848,-0.1796667
56.730873,0.67820156,-0.20187888
56.735874,0.7207287,-0.12139231
56.740875,0.74137956,-0.18057896
56.746876,0.74299324,-0.17910396
56.750874,0.76721114,-0.20182556
56.755375,0.77587581,-0.21338435
56.760376,0.78649622,-0.16687359
56.765373,0.74255508,-0.10358313
56.770374,0.63628435,0.12034419
56.776375,0.47232279,0.34445712
56.780376,0.36048701,0.26336947
56.785374,0.24904022,0.24445936
56.790375,0.22412163,0.11683492
56.796375,0.21439148,0.063772954
56.800377,0.2326266,0.083046466
56.806374,0.28264526,0.13261448
56.810375,0.35560861,0.11109149
56.815376,0.44537929,-0.00071252219
56.820374,-0.42021808,-0.05342105
56.825375,-0.26199341,-0.30011386
56.830376,0.31025335,-0.35413733
56.835377,0.89971811,-0.36095119
56.840374,0.70613939,-0.055901363
56.845375,0.60038644,0.02899291
56.850376,0.911219,0.28146622
56.855373,0.67829543,0.12680678
56.860374,0.76965797,0.25470799
56.865376,0.81638902,0.27643546
56.870377,0.73111308,0.21043837
56.875374,0.69063467,0.21778186
56.880375,0.68950671,0.21610011
56.886375,0.66905135,0.22631386
56.890373,0.64573437,0.16708411
56.895874,0.6185115,0.25679201
56.900875,0.59997296,0.28100669
56.905876,0.54935944,0.22397287
56.910873,0.47914213,0.31169835
56.915874,0.4280571,0.26910666
56.921875,0.28775311,0.1472436
56.925877,0.231278,0.06710241
56.931873,0.084303103,-0.18694042
56.935875,0.061988425,-0.22214089
56.941875,0.0044204127,-0.19376439
56.945873,-0.032117072,-0.11699863
56.950874,-0.065162331,-0.25079405
56.955376,-0.066086583,-0.1476258
56.960377,-0.09775497,-0.18134807
56.965374,-0.12325272,-0.15054478
56.970375,-0.14978051,-0.22903971
56.975376,-0.14994048,-0.078834474
56.980373,-0.13080567,-0.003528463
56.986374,-0.11597724,0.095964924
56.990376,-0.075142719,0.15398285
56.996376,-0.036046609,0.1138044
57.000374,-0.0050813118,0.080425411
57.005375,0.015483389,-0.15520586
57.010376,0.039294593,-0.22564492
57.015373,0.037517194,-0.24145837
57.021374,0.029826287,-0.30524784
57.025375,0.034516402,-0.20135912
57.030376,0.04870693,-0.31815478
57.035374,0.089561917,-0.29456803
57.041374,0.10526238,-0.39033777
57.045376,0.14562315,-0.43589872
57.050377,0.15610752,-0.4265309
57.056374,0.20605086,-0.36803538
57.060375,0.45573387,-0.28352821
57.065376,0.37244302,-0.060130935
57.070374,0.44529331,0.16604371
57.075375,0.40440744,0.036416892
57.080376,0.53937525,-0.055836089
57.086376,0.60668039,-0.20243083
57.090374,0.62179559,-0.056989297
57.096375,0.60263437,0.028973946
57.100376,0.59543079,0.16769697
57.105373,0.5503971,0.19969057
57.111374,0.5168426,0.30730703
57.115376,0.50399983,0.24301507
57.121376,0.46914408,0.24863206
57.125374,0.4393855,0.24148035
57.130375,0.37879634,0.16343564
57.136375,0.32997558,-0.0099629164
57.140373,0.30481151,-0.087012149
57.145374,0.37897983,-0.27917647
57.150375,0.26516065,-0.38420713
57.155376,0.062652573,-0.23246787
57.160374,0.06131896,-0.099746779
57.165375,-0.30886731,0.27666226
57.170376,-0.15545718,0.30492765
57.175877,-0.1386973,0.16003831
57.180874,-0.28427014,0.33151978
57.185875,-0.22659427,0.20401391
57.190876,-0.26275444,0.32483816
57.195873,-0.29527342,0.29538396
57.200874,-0.30728832,0.27835071
57.205376,-0.38901308,0.3430371
57.210377,-0.42133033,0.33583134
57.215374,-0.45902014,0.35765341
57.220375,-0.4909218,0.3721762
57.225376,-0.50119776,0.39253929
57.231377,-0.52284855,0.41458276
57.235374,-0.5217011,0.43092829
57.241375,-0.54165578,0.41668096
57.245377,-0.54959792,0.30747843
57.250374,-0.55830401,0.11925034
57.256374,-0.59306854,-0.23891073
57.260376,-0.57636315,-0.43092903
57.265373,-0.5528484,-0.49803871
57.270374,-0.52759063,-0.54053843
57.275375,-0.40830123,-0.17913415
57.280376,-0.33612388,-0.037492651
57.285374,-0.36337221,0.021765204
57.290375,-0.35740948,0.060630538
57.295376,-0.3538079,0.039832972
57.300377,-0.3447645,-0.0069594164
57.306374,-0.41476691,-0.1941765
57.310375,-0.41758204,-0.37313268
57.316376,-0.41963363,-0.41792166
57.320374,-0.37177488,-0.43413368
57.326374,-0.28573382,-0.331783
57.330376,-0.17902945,-0.14879695
57.335377,-0.067545794,0.11473151
57.340374,0.0011592575,0.2455838
57.345375,0.063930929,0.066499531
57.351376,0.11876192,0.086299732
57.355373,0.11753123,-0.018687157
57.360374,0.16768347,-0.12877101
57.365376,0.17978075,-0.220588
57.370377,0.23064981,-0.070167847
57.376373,0.29513693,0.023047239
57.380375,0.3121314,0.037333202
57.386375,0.35717991,0.056275576
57.390373,0.39995319,0.050969251
57.396374,0.42678356,0.031794082
57.400375,0.46879673,-0.041376635
57.405376,0.50506544,-0.073000759
57.410873,0.55232149,-0.092480659
57.415375,0.54735124,-0.10453089
57.420376,0.54320163,-0.10892443
57.425377,0.54637629,-0.10022809
57.431374,0.55722904,-0.10014568
57.435375,0.5381276,-0.053008176
57.441376,0.51394409,0.064707436
57.445374,0.46940506,0.12166033
57.450375,0.46414515,0.14440489
57.456375,0.42065287,0.14670295
57.460377,0.4216941,0.12984733
57.466373,0.41991907,0.085995652
57.470375,0.40316138,-0.0017027283
57.475376,0.43390861,-0.0024163395
57.480373,0.41355622,-0.11075928
57.485374,0.3357881,-0.1749799
57.490875,0.26507556,-0.086284369
57.495876,0.21641625,-0.041868865
57.500874,0.1677822,-0.044725381
57.506874,0.096692219,-0.10999679
57.510876,0.078059711,-0.088688172
57.515877,0.022992186,-0.03692973
57.520874,-0.017876377,0.0070695225
57.525875,-0.073682256,0.070156559
57.531876,-0.14159131,0.1695523
57.535873,-0.18129468,0.23681617
57.540874,-0.27354115,0.3044664
57.546875,-0.35866421,0.25804225
57.550877,-0.40021116,0.17250839
57.555874,-0.46020198,0.072196901
57.560375,-0.63926184,0.037400912
57.565376,-0.84320289,0.080648892
57.570374,-0.54183853,-0.0171872
57.575375,-0.51118636,0.039452109
57.580376,-0.41300875,0.021488143
57.585377,-0.46438092,0.038358994
57.590374,-0.3259812,-0.082323723
57.595375,-0.25012171,0.076876141
57.600376,-0.16711739,0.076848321
57.605373,-0.16824245,-0.023419302
57.610374,-0.18610436,0.0077788047
57.615376,-0.22511835,-0.046055656
57.621376,-0.28943193,-0.20808768
57.625374,-0.34954548,-0.40678021
57.631374,-0.37051523,-0.64688909
57.635376,-0.35257483,-0.65615362
57.640373,-0.36850575,-0.7193799
57.645374,-0.31943446,-0.59842485
57.650375,-0.19851625,-0.453224
57.655376,-0.10921654,-0.28352442
57.660374,-0.0081408778,-0.19357371
57.665375,0.053553291,-0.27499291
57.671375,0.063421696,-0.33046633
57.675377,0.063391395,-0.47072586
57.680374,0.055623904,-0.42764801
57.685375,0.068424016,-0.5674035
57.690376,0.033102006,-0.59333497
57.695374,0.049747162,-0.53356916
57.700375,0.023352776,-0.65614563
57.705376,-0.016732994,-0.68839973
57.710377,-0.046039023,-0.6944744
57.715374,-0.19532315,-0.70228225
57.720375,0.020641228,-0.81979769
57.725376,-0.046623472,-0.6665045
57.730373,-0.038508613,-0.7288568
57.735374,-0.080345571,-0.54535824
57.741375,-0.10817739,-0.24464992
57.745377,-0.12049746,-0.0059627458
57.751373,-0.15295029,0.05948348
57.755375,-0.21268746,0.12158254
57.760376,-0.30730698,0.25308904
57.765877,-0.3885521,0.24765894
57.770874,-0.50156718,0.19423133
57.775875,-0.52493346,0.2908724
57.780876,-0.49173528,0.47188321
57.785873,-0.35792717,0.60003203
57.791874,-0.24433209,0.67984706
57.795876,-0.17661463,0.72237879
57.801876,-0.095980547,0.49360308
57.805874,-0.018714603,0.31591862
57.811874,0.022605525,0.13458236
57.815876,0.015054768,0.15822561
57.821877,-0.032833442,0.23242821
57.825874,-0.082576729,0.25871029
57.830875,-0.12324782,0.31495506
57.835876,-0.17475651,0.37823915
57.840874,-0.20294406,0.42137632
57.846874,-0.2286983,0.38721228
57.850876,-0.25686389,0.36381844
57.856876,-0.31113234,0.3269096
57.860874,-0.36163422,0.27417463
57.866875,-0.38984001,0.38798106
57.870876,-0.36359647,0.39105868
57.875874,-0.41959441,0.45221248
57.881874,-0.40450117,0.40722886
57.885876,-0.40111169,0.42196846
57.891876,-0.381735,0.34954065
57.895874,-0.34627327,0.27975646
57.900875,-0.29853514,0.17420201
57.905876,-0.24926913,0.037310448
57.910873,-0.17440949,-0.17994787
57.916874,-0.15182078,-0.26161224
57.920876,-0.16292357,-0.26231667
57.925377,0.058536693,-0.39838985
57.930374,0.031612575,-0.59925061
57.935375,-0.21499568,-0.48618236
57.940376,-0.15398741,-0.52177072
57.945374,0.058838382,-0.47915751
57.950375,-0.22772405,-0.36050826
57.955376,-0.080896929,-0.29296264
57.960377,-0.14204508,-0.2263065
57.965374,-0.2001152,-0.069415875
57.970375,-0.17484123,-0.05334508
57.975376,-0.14205986,0.022926634
57.980873,-0.10269303,0.10087889
57.985874,-0.095102571,0.20457824
57.990875,-0.10797401,0.18087421
57.996876,-0.098804645,0.12276229
58.000874,-0.16178842,0.067746565
58.006874,-0.16126271,0.041063372
58.010876,-0.18447572,0.05930309
58.016876,-0.19263472,0.1374713
58.020874,-0.23199797,0.15845273
58.025875,-0.2291927,0.28366926
58.031876,-0.23139954,0.26073763
58.035873,-0.2095881,0.13582923
58.040874,-0.20510773,0.27139449
58.045876,-0.19284299,0.12689477
58.050877,-0.19159421,0.052998412
58.056873,-0.24966344,-0.20340464
58.060875,-0.21683012,-0.32474658
58.066875,-0.25094372,-0.28925797
58.070873,-0.23380002,-0.27954078
58.075874,-0.20874622,-0.18727407
58.080376,-0.13353227,-0.019252179
58.085377,-0.066023655,0.079949088
58.090374,-0.058888137,0.11318196
58.096375,-0.034857485,0.15261601
58.100376,0.033448793,0.24188569
58.105373,0.12541854,0.36935818
58.110374,0.18568997,0.5900712
58.115376,0.16409262,0.39188415
58.120377,0.15432219,0.2761628
58.125374,0.17540875,0.14989637
58.131374,0.17448312,-0.086421952
58.135376,0.16284116,-0.018010629
58.141376,0.14437382,-0.015141477
58.145374,0.13236435,-0.018009575
58.150375,0.110339,-0.11390615
58.155376,0.12120903,-0.068249583
58.160374,0.19636519,0.03841782
58.166374,0.25367278,0.18028228
58.170376,0.28416869,0.18693738
58.175377,0.31097558,0.19639817
58.180374,0.25944719,0.15129222
58.185375,0.21344033,0.011287495
58.190376,0.19549149,-0.056565631
58.195374,0.19570909,-0.020761544
58.200375,0.18826538,-0.048251055
58.205376,0.20514026,-0.097314551
58.211376,0.22054492,-0.12877053
58.215374,0.9142192,-0.063928045
58.220375,1.1279184,-0.096958108
58.225876,0.45096779,-0.15258293
58.230873,0.42887035,-0.40579957
58.235874,-0.23522043,-0.18131013
58.240376,0.24230064,-0.56901813
58.245377,0.64056617,-0.16878192
58.250374,0.68810743,-0.27600199
58.255375,0.2725032,-0.39501655
58.260876,0.51195538,-0.051645301
58.265877,0.55506748,-0.1443176
58.270874,0.34980339,0.17677666
58.275875,0.43404531,0.30421531
58.280876,0.23056589,0.4167307
58.285873,0.10792753,0.57866335
58.290375,0.15906844,0.45586967
58.295376,0.10788055,0.52935082
58.300377,0.074392922,0.54941404
58.305374,0.056584522,0.54342192
58.310375,0.050289966,0.59020233
58.316376,0.038070176,0.60098422
58.320374,0.035732053,0.72974306
58.325375,-0.013142794,0.58518684
58.330376,0.012409258,0.72710037
58.335377,-0.034277767,0.68015271
58.340374,-0.038732927,0.69078386
58.345375,-0.067705795,0.75879019
58.350376,-0.10330898,0.69166863
58.355373,-0.057163857,0.66440141
58.360374,-0.025603583,0.54389572
58.365376,-0.016262975,0.36623314
58.371376,-0.021254765,0.069094069
58.375374,-0.083253399,-0.088981017
58.380375,-0.084287927,-0.053561889
58.385376,-0.065946124,-0.3471562
58.390373,-0.020521965,-0.01758451
58.395374,0.046194095,-0.086587928
58.400375,0.11593053,0.21994534
58.405376,0.14431506,0.17106624
58.410374,0.17787941,0.067462869
58.415375,0.19581071,0.19800772
58.420376,0.20723295,0.026978269
58.425377,0.21869342,0.10224237
58.431374,0.18020158,0.075807109
58.435375,0.16816485,-0.072050877
58.440376,0.10823835,-0.12216371
58.445374,0.06633351,-0.34332761
58.450375,0.097276613,-0.29214454
58.455376,0.16556704,-0.30915764
58.460377,0.23189908,-0.013657741
58.465374,0.262182,-0.18908991
58.470375,0.41375512,-0.32402939
58.475376,0.49160036,-0.45199454
58.480373,0.58849245,-0.35385332
58.485374,0.60688639,-0.1757814
58.491375,0.64862984,-0.12244648
58.495377,0.62730479,-0.05730835
58.501373,0.60169387,-0.16958709
58.505375,0.55648506,-0.26180813
58.510376,0.47473174,-0.42443594
58.515373,1.4345672,-0.26131937
58.520374,1.2721257,-0.5194121
58.525375,0.57259899,-0.74109977
58.530376,-0.016387459,-0.98101062
58.535374,0.23840845,-0.86564142
58.540375,0.24277271,-0.83409292
58.545376,-0.1647063,-0.74117488
58.550377,0.055341385,-0.77183038
58.555374,0.335931,-0.52992648
58.560375,0.27730694,-0.57330018
58.565376,0.037892681,-0.66554999
58.570374,0.27248806,-0.4764469
58.575375,0.10973518,-0.41308707
58.580376,0.11717164,-0.22947311
58.585876,0.18147452,-0.16609563
58.590874,0.098988622,0.011145819
58.595875,0.06976404,0.30039862
58.600876,-0.025293626,0.34582606
58.606876,-0.19623066,0.28224802
58.610874,-0.29678312,0.10444153
58.616875,-0.38183811,0.27698052
58.620876,-0.42993513,0.338478
58.625374,-0.5017134,0.49107474
58.630375,-0.5294736,0.53209126
58.635376,-0.54974252,0.25910509
58.640373,-0.58929503,0.46617806
58.645374,-0.63774669,0.41381717
58.650375,-0.69537264,0.41806063
58.655376,-0.76031893,0.35028118
58.660374,-0.77290183,0.35393429
58.666374,-0.83012664,0.38701946
58.670376,-0.84750837,0.49356991
58.675377,-0.84513348,0.46217781
58.680374,-0.85649669,0.53223091
58.686375,-0.84653431,0.5910393
58.690376,-0.84272099,0.55247033
58.696377,-0.8338207,0.56276703
58.700375,-0.82689434,0.53877586
58.705875,-0.81776363,0.52429098
58.710876,-0.79143113,0.21424694
58.715874,-0.74281114,0.34511203
58.720875,-0.64931667,0.10214952
58.725876,-0.55829823,-0.15607484
58.730873,-0.45774424,-0.1597137
58.735874,-0.42385095,-0.24874669
58.740875,-0.43602085,-0.28613937
58.745876,-0.42642197,-0.48175481
58.750874,-0.47201672,-0.46723279
58.755875,-0.44424286,-0.54048181
58.760876,-0.38675562,-0.38701949
58.765877,-0.36696815,-0.32819891
58.770874,-0.23340534,-0.10302978
58.775875,-0.2124268,0.030793712
58.780876,-0.11648805,-0.11490972
58.785873,-0.029730298,-0.27694508
58.790874,0.065216675,-0.47234502
58.795376,-0.57684541,-0.39653242
58.800377,-0.33448771,-0.56375343
58.805374,0.18545806,-0.52794313
58.810875,0.53802878,-0.42262793
58.815876,0.066127442,-0.59485024
58.820873,0.34633124,-0.41897568
58.825375,1.4915575,-0.34790763
58.830376,0.9653793,-0.51697296
58.835377,0.55471551,-0.40808573
58.840374,-0.042482004,-0.30522859
58.845375,0.26090351,-0.14617284
58.850376,0.2993243,-0.0065097562
58.855373,-0.018494742,0.0088245133
58.860374,0.27735126,-0.088417001
58.865376,0.095782116,-0.054130532
58.870377,0.15742037,-0.044807818
58.875374,0.25631437,0.0161869
58.880375,0.15606962,-0.012183803
58.885376,0.2694757,0.02556622
58.890373,0.19501029,-0.12763399
58.895874,0.30257407,-0.093887776
58.900875,0.36851966,-0.19240941
58.905876,0.43291113,-0.052344121
58.911877,0.52315992,0.21840534
58.915874,0.56031233,0.24581631
58.921875,0.64008021,0.086898565
58.925877,0.69068289,-0.035005186
58.930874,0.70229423,-0.044038642
58.935875,0.71187699,0.043119721
58.940376,0.72052783,-0.023485906
58.945374,0.72159004,0.065086164
58.950375,0.71577841,0.050692577
58.956375,0.70410889,0.02263728
58.960377,0.68888217,0.089597575
58.966373,0.67137831,0.022756672
58.970375,0.66252261,0.20313846
58.975376,0.63454711,0.036863629
58.980373,0.61931074,0.19714391
58.985374,0.5769369,0.17937987
58.991375,0.55415803,0.32596949
58.995377,0.5434497,0.26625803
59.000374,0.53476298,0.41166309
59.005375,0.52058107,0.39121684
59.010376,0.511132,0.40191892
59.015373,0.47473609,0.17586616
59.020374,0.39343229,0.57858694
59.025375,0.37977308,0.54281765
59.030376,0.26033762,0.83914053
59.035374,0.28378314,0.70670664
59.041374,0.28472835,0.60544151
59.045376,0.3490223,0.37215275
59.050377,0.35630584,0.10572921
59.055374,0.37750673,0.05007574
59.060375,0.38225308,-0.017042171
59.066376,0.34395525,-0.02556994
59.070374,0.35109267,-0.1058254
59.076374,0.31756479,-0.20678286
59.080376,-0.56912893,-0.0030339833
59.085377,-0.76617807,-0.095342688
59.090374,-0.088159949,-0.21327059
59.095375,0.34339651,-0.16705258
59.100376,1.0187979,-0.25067255
59.105373,0.40791866,-0.40523714
59.110374,0.30426022,-0.38985866
59.115376,0.012741141,-0.28330413
59.120377,0.11050175,-0.58120364
59.125374,0.23497881,-0.36007729
59.130375,-0.0078559397,-0.52820903
59.135376,0.07866396,-0.49511051
59.140373,-0.011663764,-0.63609916
59.145374,-0.090716653,-0.6675595
